-1 0.0000000E+00 5.0000000E-02 1.0000000E-01 1.5000000E-01 2.0000000E-01 2.5000000E-01 3.0000000E-01 3.5000000E-01 4.0000000E-01 4.5000000E-01 5.0000000E-01 5.5000000E-01 6.0000000E-01 6.5000000E-01 7.0000000E-01 7.5000000E-01 8.0000000E-01 8.5000000E-01 9.0000000E-01 9.5000000E-01 1.0000000E+00 1.0500000E+00 1.1000000E+00 1.1500000E+00 1.2000000E+00 1.2500000E+00 1.3000000E+00 1.3500000E+00 1.4000000E+00 1.4500000E+00 1.5000000E+00 1.5500000E+00 1.6000000E+00 1.6500000E+00 1.7000000E+00 1.7500000E+00 1.8000000E+00 1.8500000E+00 1.9000000E+00 1.9500000E+00 2.0000000E+00
1.6000000E-02 0.0000000E+00 -4.0852811E+01 -6.1863986E+01 -6.7917508E+01 -6.7103000E+01 -6.4748560E+01 -6.3023478E+01 -6.2248595E+01 -6.2087792E+01 -6.2172341E+01 -6.2288983E+01 -6.2363040E+01 -6.2392067E+01 -6.2395193E+01 -6.2389297E+01 -6.2383231E+01 -6.2379685E+01 -6.2378386E+01 -6.2378288E+01 -6.2378537E+01 -6.2378666E+01 -6.2378537E+01 -6.2378288E+01 -6.2378386E+01 -6.2379685E+01 -6.2383231E+01 -6.2389297E+01 -6.2395193E+01 -6.2392067E+01 -6.2363040E+01 -6.2288983E+01 -6.2172341E+01 -6.2087792E+01 -6.2248595E+01 -6.3023478E+01 -6.4748560E+01 -6.7103000E+01 -6.7917508E+01 -6.1863986E+01 -4.0852811E+01 0.0000000E+00
1.7000000E-02 0.0000000E+00 -4.1011274E+01 -6.1920192E+01 -6.7845668E+01 -6.6953700E+01 -6.4570717E+01 -6.2843552E+01 -6.2074923E+01 -6.1919915E+01 -6.2007542E+01 -6.2125117E+01 -6.2199079E+01 -6.2227756E+01 -6.2230612E+01 -6.2224586E+01 -6.2218490E+01 -6.2214956E+01 -6.2213678E+01 -6.2213596E+01 -6.2213853E+01 -6.2213985E+01 -6.2213853E+01 -6.2213596E+01 -6.2213678E+01 -6.2214956E+01 -6.2218490E+01 -6.2224586E+01 -6.2230612E+01 -6.2227756E+01 -6.2199079E+01 -6.2125117E+01 -6.2007542E+01 -6.1919915E+01 -6.2074923E+01 -6.2843552E+01 -6.4570717E+01 -6.6953700E+01 -6.7845668E+01 -6.1920192E+01 -4.1011274E+01 0.0000000E+00
1.8000000E-02 0.0000000E+00 -4.1163261E+01 -6.1966619E+01 -6.7763114E+01 -6.6793828E+01 -6.4382678E+01 -6.2653702E+01 -6.1891448E+01 -6.1742261E+01 -6.1832951E+01 -6.1951441E+01 -6.2025297E+01 -6.2053619E+01 -6.2056204E+01 -6.2050049E+01 -6.2043923E+01 -6.2040403E+01 -6.2039146E+01 -6.2039080E+01 -6.2039345E+01 -6.2039479E+01 -6.2039345E+01 -6.2039080E+01 -6.2039146E+01 -6.2040403E+01 -6.2043923E+01 -6.2050049E+01 -6.2056204E+01 -6.2053619E+01 -6.2025297E+01 -6.1951441E+01 -6.1832951E+01 -6.1742261E+01 -6.1891448E+01 -6.2653702E+01 -6.4382678E+01 -6.6793828E+01 -6.7763114E+01 -6.1966619E+01 -4.1163261E+01 0.0000000E+00
1.9000000E-02 0.0000000E+00 -4.1308748E+01 -6.2003262E+01 -6.7669859E+01 -6.6623407E+01 -6.4184471E+01 -6.2453958E+01 -6.1698200E+01 -6.1554857E+01 -6.1648596E+01 -6.1767983E+01 -6.1841720E+01 -6.1869683E+01 -6.1871996E+01 -6.1865714E+01 -6.1859559E+01 -6.1856052E+01 -6.1854817E+01 -6.1854767E+01 -6.1855041E+01 -6.1855177E+01 -6.1855041E+01 -6.1854767E+01 -6.1854817E+01 -6.1856052E+01 -6.1859559E+01 -6.1865714E+01 -6.1871996E+01 -6.1869683E+01 -6.1841720E+01 -6.1767983E+01 -6.1648596E+01 -6.1554857E+01 -6.1698200E+01 -6.2453958E+01 -6.4184471E+01 -6.6623407E+01 -6.7669859E+01 -6.2003262E+01 -4.1308748E+01 0.0000000E+00
2.0000000E-02 0.0000000E+00 -4.1447711E+01 -6.2030113E+01 -6.7565918E+01 -6.6442467E+01 -6.3976130E+01 -6.2244353E+01 -6.1495209E+01 -6.1357733E+01 -6.1454506E+01 -6.1574770E+01 -6.1648377E+01 -6.1675977E+01 -6.1678018E+01 -6.1671610E+01 -6.1665427E+01 -6.1661934E+01 -6.1660720E+01 -6.1660687E+01 -6.1660969E+01 -6.1661107E+01 -6.1660969E+01 -6.1660687E+01 -6.1660720E+01 -6.1661934E+01 -6.1665427E+01 -6.1671610E+01 -6.1678018E+01 -6.1675977E+01 -6.1648377E+01 -6.1574770E+01 -6.1454506E+01 -6.1357733E+01 -6.1495209E+01 -6.2244353E+01 -6.3976130E+01 -6.6442467E+01 -6.7565918E+01 -6.2030113E+01 -4.1447711E+01 0.0000000E+00
2.1000000E-02 0.0000000E+00 -4.1580130E+01 -6.2047170E+01 -6.7451308E+01 -6.6251034E+01 -6.3757686E+01 -6.2024918E+01 -6.1282507E+01 -6.1150919E+01 -6.1250712E+01 -6.1371834E+01 -6.1445300E+01 -6.1472531E+01 -6.1474300E+01 -6.1467767E+01 -6.1461557E+01 -6.1458079E+01 -6.1456887E+01 -6.1456869E+01 -6.1457159E+01 -6.1457300E+01 -6.1457159E+01 -6.1456869E+01 -6.1456887E+01 -6.1458079E+01 -6.1461557E+01 -6.1467767E+01 -6.1474300E+01 -6.1472531E+01 -6.1445300E+01 -6.1371834E+01 -6.1250712E+01 -6.1150919E+01 -6.1282507E+01 -6.2024918E+01 -6.3757686E+01 -6.6251034E+01 -6.7451308E+01 -6.2047170E+01 -4.1580130E+01 0.0000000E+00
2.2000000E-02 0.0000000E+00 -4.1705982E+01 -6.2054428E+01 -6.7326046E+01 -6.6049139E+01 -6.3529173E+01 -6.1795688E+01 -6.1060128E+01 -6.0934449E+01 -6.1037245E+01 -6.1159206E+01 -6.1232519E+01 -6.1259379E+01 -6.1260875E+01 -6.1254218E+01 -6.1247981E+01 -6.1244518E+01 -6.1243349E+01 -6.1243347E+01 -6.1243645E+01 -6.1243789E+01 -6.1243645E+01 -6.1243347E+01 -6.1243349E+01 -6.1244518E+01 -6.1247981E+01 -6.1254218E+01 -6.1260875E+01 -6.1259379E+01 -6.1232519E+01 -6.1159206E+01 -6.1037245E+01 -6.0934449E+01 -6.1060128E+01 -6.1795688E+01 -6.3529173E+01 -6.6049139E+01 -6.7326046E+01 -6.2054428E+01 -4.1705982E+01 0.0000000E+00
2.3000000E-02 0.0000000E+00 -4.1825249E+01 -6.2051887E+01 -6.7190153E+01 -6.5836815E+01 -6.3290629E+01 -6.1556701E+01 -6.0828106E+01 -6.0708357E+01 -6.0814140E+01 -6.0936921E+01 -6.1010069E+01 -6.1036553E+01 -6.1037776E+01 -6.1030995E+01 -6.1024734E+01 -6.1021287E+01 -6.1020140E+01 -6.1020154E+01 -6.1020460E+01 -6.1020606E+01 -6.1020460E+01 -6.1020154E+01 -6.1020140E+01 -6.1021287E+01 -6.1024734E+01 -6.1030995E+01 -6.1037776E+01 -6.1036553E+01 -6.1010069E+01 -6.0936921E+01 -6.0814140E+01 -6.0708357E+01 -6.0828106E+01 -6.1556701E+01 -6.3290629E+01 -6.5836815E+01 -6.7190153E+01 -6.2051887E+01 -4.1825249E+01 0.0000000E+00
2.4000000E-02 0.0000000E+00 -4.1937911E+01 -6.2039547E+01 -6.7043650E+01 -6.5614094E+01 -6.3042091E+01 -6.1307993E+01 -6.0586480E+01 -6.0472678E+01 -6.0581432E+01 -6.0705014E+01 -6.0777985E+01 -6.0804088E+01 -6.0805038E+01 -6.0798135E+01 -6.0791850E+01 -6.0788419E+01 -6.0787295E+01 -6.0787325E+01 -6.0787639E+01 -6.0787787E+01 -6.0787639E+01 -6.0787325E+01 -6.0787295E+01 -6.0788419E+01 -6.0791850E+01 -6.0798135E+01 -6.0805038E+01 -6.0804088E+01 -6.0777985E+01 -6.0705014E+01 -6.0581432E+01 -6.0472678E+01 -6.0586480E+01 -6.1307993E+01 -6.3042091E+01 -6.5614094E+01 -6.7043650E+01 -6.2039547E+01 -4.1937911E+01 0.0000000E+00
2.5000000E-02 0.0000000E+00 -4.2043951E+01 -6.2017411E+01 -6.6886560E+01 -6.5381011E+01 -6.2783597E+01 -6.1049603E+01 -6.0335286E+01 -6.0227450E+01 -6.0339157E+01 -6.0463520E+01 -6.0536304E+01 -6.0562022E+01 -6.0562699E+01 -6.0555675E+01 -6.0549366E+01 -6.0545953E+01 -6.0544851E+01 -6.0544897E+01 -6.0545219E+01 -6.0545370E+01 -6.0545219E+01 -6.0544897E+01 -6.0544851E+01 -6.0545953E+01 -6.0549366E+01 -6.0555675E+01 -6.0562699E+01 -6.0562022E+01 -6.0536304E+01 -6.0463520E+01 -6.0339157E+01 -6.0227450E+01 -6.0335286E+01 -6.1049603E+01 -6.2783597E+01 -6.5381011E+01 -6.6886560E+01 -6.2017411E+01 -4.2043951E+01 0.0000000E+00
2.6000000E-02 0.0000000E+00 -4.2143351E+01 -6.1985481E+01 -6.6718908E+01 -6.5137605E+01 -6.2515189E+01 -6.0781573E+01 -6.0074564E+01 -5.9972712E+01 -6.0087354E+01 -6.0212478E+01 -6.0285063E+01 -6.0310392E+01 -6.0310796E+01 -6.0303652E+01 -6.0297321E+01 -6.0293925E+01 -6.0292846E+01 -6.0292908E+01 -6.0293239E+01 -6.0293391E+01 -6.0293239E+01 -6.0292908E+01 -6.0292846E+01 -6.0293925E+01 -6.0297321E+01 -6.0303652E+01 -6.0310796E+01 -6.0310392E+01 -6.0285063E+01 -6.0212478E+01 -6.0087354E+01 -5.9972712E+01 -6.0074564E+01 -6.0781573E+01 -6.2515189E+01 -6.5137605E+01 -6.6718908E+01 -6.1985481E+01 -4.2143351E+01 0.0000000E+00
2.7000000E-02 0.0000000E+00 -4.2236096E+01 -6.1943764E+01 -6.6540720E+01 -6.4883912E+01 -6.2236909E+01 -6.0503945E+01 -5.9804356E+01 -5.9708503E+01 -5.9826062E+01 -5.9951928E+01 -6.0024302E+01 -6.0049239E+01 -6.0049369E+01 -6.0042107E+01 -6.0035755E+01 -6.0032376E+01 -6.0031320E+01 -6.0031398E+01 -6.0031737E+01 -6.0031892E+01 -6.0031737E+01 -6.0031398E+01 -6.0031320E+01 -6.0032376E+01 -6.0035755E+01 -6.0042107E+01 -6.0049369E+01 -6.0049239E+01 -6.0024302E+01 -5.9951928E+01 -5.9826062E+01 -5.9708503E+01 -5.9804356E+01 -6.0503945E+01 -6.2236909E+01 -6.4883912E+01 -6.6540720E+01 -6.1943764E+01 -4.2236096E+01 0.0000000E+00
2.8000000E-02 0.0000000E+00 -4.2322172E+01 -6.1892264E+01 -6.6352025E+01 -6.4619974E+01 -6.1948802E+01 -6.0216763E+01 -5.9524704E+01 -5.9434865E+01 -5.9555323E+01 -5.9681911E+01 -5.9754063E+01 -5.9778603E+01 -5.9778460E+01 -5.9771080E+01 -5.9764708E+01 -5.9761348E+01 -5.9760315E+01 -5.9760409E+01 -5.9760755E+01 -5.9760912E+01 -5.9760755E+01 -5.9760409E+01 -5.9760315E+01 -5.9761348E+01 -5.9764708E+01 -5.9771080E+01 -5.9778460E+01 -5.9778603E+01 -5.9754063E+01 -5.9681911E+01 -5.9555323E+01 -5.9434865E+01 -5.9524704E+01 -6.0216763E+01 -6.1948802E+01 -6.4619974E+01 -6.6352025E+01 -6.1892264E+01 -4.2322172E+01 0.0000000E+00
2.9000000E-02 0.0000000E+00 -4.2401565E+01 -6.1830991E+01 -6.6152851E+01 -6.4345831E+01 -6.1650912E+01 -5.9920072E+01 -5.9235652E+01 -5.9151842E+01 -5.9275180E+01 -5.9402470E+01 -5.9474388E+01 -5.9498527E+01 -5.9498111E+01 -5.9490614E+01 -5.9484223E+01 -5.9480882E+01 -5.9479873E+01 -5.9479983E+01 -5.9480337E+01 -5.9480496E+01 -5.9480337E+01 -5.9479983E+01 -5.9479873E+01 -5.9480882E+01 -5.9484223E+01 -5.9490614E+01 -5.9498111E+01 -5.9498527E+01 -5.9474388E+01 -5.9402470E+01 -5.9275180E+01 -5.9151842E+01 -5.9235652E+01 -5.9920072E+01 -6.1650912E+01 -6.4345831E+01 -6.6152851E+01 -6.1830991E+01 -4.2401565E+01 0.0000000E+00
3.0000000E-02 0.0000000E+00 -4.2474262E+01 -6.1759954E+01 -6.5943232E+01 -6.4061527E+01 -6.1343286E+01 -5.9613919E+01 -5.8937247E+01 -5.8859478E+01 -5.8985676E+01 -5.9113648E+01 -5.9185321E+01 -5.9209056E+01 -5.9208367E+01 -5.9200754E+01 -5.9194345E+01 -5.9191024E+01 -5.9190038E+01 -5.9190164E+01 -5.9190526E+01 -5.9190687E+01 -5.9190526E+01 -5.9190164E+01 -5.9190038E+01 -5.9191024E+01 -5.9194345E+01 -5.9200754E+01 -5.9208367E+01 -5.9209056E+01 -5.9185321E+01 -5.9113648E+01 -5.8985676E+01 -5.8859478E+01 -5.8937247E+01 -5.9613919E+01 -6.1343286E+01 -6.4061527E+01 -6.5943232E+01 -6.1759954E+01 -4.2474262E+01 0.0000000E+00
